Feature ID,Feature Name,Feature Description,Rule ID,Rule Title,Scenario ID,Scenario Title,Scenario Steps,Scenario Tags,Work Item ID,Work Item Type,Work Item Title,Effort Points,Completion Sprint
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",566,"A Work Item displays a count of the number of comments it has",567,"A Work Item has comments","Given [work item] ""Work Item 1"" has [x] comments
When the edit Work Item modal is displayed
And the Details tab is displayed
Then the Comments tab shows there are [x] comments

[work item] User Story, Defect, Task
[x] 1, 5, 15","",145,"User Story","[Mission] Display number of comments for work item",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",566,"A Work Item displays a count of the number of comments it has",567,"A Work Item has comments","Given [work item] ""Work Item 1"" has [x] comments
When the edit Work Item modal is displayed
And the Details tab is displayed
Then the Comments tab shows there are [x] comments

[work item] User Story, Defect, Task
[x] 1, 5, 15","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",566,"A Work Item displays a count of the number of comments it has",568,"A Work Item has no comments","Given [work item] ""Work Item 1"" has 0 comments
When the edit Work Item modal is displayed
And the Details tab is displayed
Then the Comments tab shows there are 0 comments

[work item] User Story, Defect, Task
","",145,"User Story","[Mission] Display number of comments for work item",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",566,"A Work Item displays a count of the number of comments it has",568,"A Work Item has no comments","Given [work item] ""Work Item 1"" has 0 comments
When the edit Work Item modal is displayed
And the Details tab is displayed
Then the Comments tab shows there are 0 comments

[work item] User Story, Defect, Task
","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",566,"A Work Item displays a count of the number of comments it has",595,"The number of comments goes up when a comment is added","Given [work item] ""Work Item 1"" has [x] comments
When a new comment is added to ""Work Item 1""
Then the Comments tab shows there are [x] comments

[work item] User Story, Defect, Task

| [x] | [y] |
|:--|:--||
| 0 | 1 |
| 4 | 5 |
| 15 | 16 |
","",145,"User Story","[Mission] Display number of comments for work item",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",566,"A Work Item displays a count of the number of comments it has",595,"The number of comments goes up when a comment is added","Given [work item] ""Work Item 1"" has [x] comments
When a new comment is added to ""Work Item 1""
Then the Comments tab shows there are [x] comments

[work item] User Story, Defect, Task

| [x] | [y] |
|:--|:--||
| 0 | 1 |
| 4 | 5 |
| 15 | 16 |
","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
1154,"Kanban (was Mission): Work Item Tags","As a user
I want to have tags on a Work Item
So that I can add extra information that is easy to see",1155,"I want to have tags on a Work Item",,,,,,,,,,
1154,"Kanban (was Mission): Work Item Tags","As a user
I want to have tags on a Work Item
So that I can add extra information that is easy to see",1156,"I want tags to be displayed on the Work Item it is attached too",1157,"A work Item has a tag","Given 'Work Item 1' exists
When adding a 'Tag' tag
Then the Work Item has a tag
When the Work Item is saved
Then 'Work Item 1' displays the tag 'Tag' on Mission","",402,"User Story","Display work item tags on kanban card",1,"Sprint 19"
1085,"Manage Your Account: User Profile","As a User
I want to add to my user profile
So that I can personalise my experience",1086,"A User can add a display name",,,,,,,,,,
1085,"Manage Your Account: User Profile","As a User
I want to add to my user profile
So that I can personalise my experience",1087,"A User can add a profile picture",,,,,,,,,,
1085,"Manage Your Account: User Profile","As a User
I want to add to my user profile
So that I can personalise my experience",1120,"A user can have a company info",,,,,,,,,,
49,"Reports (was Touchdown): Acceptance Test Report for Sprint ","_As a project Stakeholder_
_I want to see the results of all the acceptance tests for a Sprint_
_So that I have increased confidence that the work undertaken has provided value_",57,"The report includes test results",58,"No report displayed when no sprint test run exists","Given there are no cards are in the ""Done"" column in Mission
And ""New"" is pressed on Re-entry
When Touchdown is viewed
Then only the test report title is shown
And no test results are displayed","",10,"User Story","[Touchdown] Display Acceptance Test Report for Selected Sprint",5,"Sprint 1"
49,"Reports (was Touchdown): Acceptance Test Report for Sprint ","_As a project Stakeholder_
_I want to see the results of all the acceptance tests for a Sprint_
_So that I have increased confidence that the work undertaken has provided value_",57,"The report includes test results",59,"Report displayed when sprint test run exists","Given a Test Run has been created in Re-Entry
And scenario 1 from rule 1 and feature 1 has been ""Failed""
And scenario 1 from rule 1 and feature 2 has been ""Passed""
When Touchdown is viewed
Then the Test Report is display
And scenario 1 is displayed under rule 1 and feature 1 is displayed as ""Failed""
And scenario 1 is displayed under rule 1 and feature 2 is displayed as ""Passed""","",10,"User Story","[Touchdown] Display Acceptance Test Report for Selected Sprint",5,"Sprint 1"
49,"Reports (was Touchdown): Acceptance Test Report for Sprint ","_As a project Stakeholder_
_I want to see the results of all the acceptance tests for a Sprint_
_So that I have increased confidence that the work undertaken has provided value_",57,"The report includes test results",191,"Test Report displays a ""Passed"" test","Given Jack has created a Test Run in Re-entry
And ""Scenario 1"" of ""Rule 1"" of ""Feature 1"" has ""Passed""
When Jack views Touchdown
Then a Test Report has been generated
And ""Scenario 1"" of ""Rule 1"" of ""Feature 1"" has ""Passed""","",10,"User Story","[Touchdown] Display Acceptance Test Report for Selected Sprint",5,"Sprint 1"
49,"Reports (was Touchdown): Acceptance Test Report for Sprint ","_As a project Stakeholder_
_I want to see the results of all the acceptance tests for a Sprint_
_So that I have increased confidence that the work undertaken has provided value_",57,"The report includes test results",192,"Test Report displays a ""Failed"" test","Given Jack has created a Test Run in Re-entry
And ""Scenario 1"" of ""Rule 1"" of ""Feature 1"" has ""Failed""
When Jack views Touchdown
Then a Test Report has been generated
And ""Scenario 1"" of ""Rule 1"" of ""Feature 1"" has ""Failed""","",10,"User Story","[Touchdown] Display Acceptance Test Report for Selected Sprint",5,"Sprint 1"
49,"Reports (was Touchdown): Acceptance Test Report for Sprint ","_As a project Stakeholder_
_I want to see the results of all the acceptance tests for a Sprint_
_So that I have increased confidence that the work undertaken has provided value_",57,"The report includes test results",193,"Test Report displays an ""Inconclusive"" test","Given Jack has created a Test Run in Re-entry
And ""Scenario 1"" of ""Rule 1"" of ""Feature 1"" is ""Inconclusive""
When Jack views Touchdown
Then a Test Report has been generated
And ""Scenario 1"" of ""Rule 1"" of ""Feature 1"" is ""Inconclusive""","",50,"User Story","[Re-entry] Add 'Not Run' and 'Inconclusive' as test run results",3,"Sprint 2"
